RedemptionID,CustomerID,UsedCouponID,DiscountAmount,RedemptionDate
REDDEDXXID3241,CUSTIDXX-53816,5046NPD6,177,2019-11-07
REDDEDXXID3242,CUSTIDXX-95763,68N66279,122,2020-06-16
REDDEDXXID3243,CUSTIDXX-70949,C6ICIDCN,6,2020-11-01
REDDEDXXID3244,CUSTIDXX-2658,4U0IU41C,136,2019-11-15
REDDEDXXID3245,CUSTIDXX-94018,P82N5D26,161,2019-02-18
REDDEDXXID3246,CUSTIDXX-73817,691P0C7I,49,2020-03-23
REDDEDXXID3247,CUSTIDXX-93793,04DDI249,55,2022-02-28
REDDEDXXID3248,CUSTIDXX-72194,3XI387NU,32,2018-07-07
REDDEDXXID3249,CUSTIDXX-26980,7X749P53,75,2018-12-01
REDDEDXXID3250,CUSTIDXX-15245,UXX944NP,62,2022-10-19
REDDEDXXID3251,CUSTIDXX-88209,U114DIX3,140,2023-06-14
REDDEDXXID3252,CUSTIDXX-99228,X80D28D6,99,2023-05-20
REDDEDXXID3253,CUSTIDXX-79048,27P7X8UP,184,2023-01-11
REDDEDXXID3254,CUSTIDXX-86643,D1X3D22U,73,2018-04-20
REDDEDXXID3255,CUSTIDXX-5704,1I321P7X,170,2024-03-02
REDDEDXXID3256,CUSTIDXX-74968,2X65U18D,15,2020-03-23
REDDEDXXID3257,CUSTIDXX-94307,376D015X,50,2019-12-14
REDDEDXXID3258,CUSTIDXX-81320,IXDIC97X,198,2021-01-03
REDDEDXXID3259,CUSTIDXX-79984,9N577C5P,154,2019-05-23
REDDEDXXID3260,CUSTIDXX-15045,0D00CXCX,110,2018-08-10
REDDEDXXID3261,CUSTIDXX-92269,2347X175,182,2018-12-19
REDDEDXXID3262,CUSTIDXX-94914,UXCXIPI0,26,2020-11-18
REDDEDXXID3263,CUSTIDXX-87734,P1P4C3DU,144,2021-01-31
REDDEDXXID3264,CUSTIDXX-61440,95U75008,144,2020-01-22
REDDEDXXID3265,CUSTIDXX-93522,9II07004,181,2019-08-29
REDDEDXXID3266,CUSTIDXX-75330,5N496772,20,2022-07-27
REDDEDXXID3267,CUSTIDXX-56412,N2XXC7XU,24,2021-04-10
REDDEDXXID3268,CUSTIDXX-90342,9CX6XX49,115,2018-06-29
REDDEDXXID3269,CUSTIDXX-22910,6DP7C1XN,181,2022-10-07
REDDEDXXID3270,CUSTIDXX-33674,63C9XN1I,55,2021-04-08
REDDEDXXID3271,CUSTIDXX-85863,8134067X,24,2023-11-12
REDDEDXXID3272,CUSTIDXX-18902,80C29691,167,2023-12-15
REDDEDXXID3273,CUSTIDXX-86732,7DIUXUP7,81,2021-01-20
REDDEDXXID3274,CUSTIDXX-25058,I44XX052,116,2022-04-08
REDDEDXXID3275,CUSTIDXX-64172,DX7N7059,151,2023-11-16
REDDEDXXID3276,CUSTIDXX-67176,757C4X06,145,2022-12-29
REDDEDXXID3277,CUSTIDXX-51398,C3X20362,115,2021-02-05
REDDEDXXID3278,CUSTIDXX-25429,CP248P6I,153,2020-01-19
REDDEDXXID3279,CUSTIDXX-26112,4X11D08X,184,2024-03-20
REDDEDXXID3280,CUSTIDXX-95391,N2XN1262,179,2021-03-30
REDDEDXXID3281,CUSTIDXX-95164,57NDUDCD,75,2023-01-08
REDDEDXXID3282,CUSTIDXX-26704,859PX2PC,143,2020-11-12
REDDEDXXID3283,CUSTIDXX-32890,52XUC7I6,124,2021-01-09
REDDEDXXID3284,CUSTIDXX-2624,97PD7X92,8,2019-11-05
REDDEDXXID3285,CUSTIDXX-36264,C0098N09,87,2022-07-02
REDDEDXXID3286,CUSTIDXX-29157,N7UPD871,77,2022-08-07
REDDEDXXID3287,CUSTIDXX-96212,44I83231,169,2021-09-01
REDDEDXXID3288,CUSTIDXX-59912,6X77I109,113,2023-01-16
REDDEDXXID3289,CUSTIDXX-21687,7CN4XPCP,175,2021-01-23
REDDEDXXID3290,CUSTIDXX-40570,656C2915,138,2018-09-14
REDDEDXXID3291,CUSTIDXX-87254,935P9XXN,46,2020-07-16
REDDEDXXID3292,CUSTIDXX-82630,NX250D57,198,2023-08-01
REDDEDXXID3293,CUSTIDXX-64431,N2548399,100,2023-08-12
REDDEDXXID3294,CUSTIDXX-89729,5XXDP194,31,2023-05-22
REDDEDXXID3295,CUSTIDXX-27509,09P86UXD,18,2019-04-03
REDDEDXXID3296,CUSTIDXX-99421,354PXN24,113,2023-04-05
REDDEDXXID3297,CUSTIDXX-11121,XI6X84C0,190,2019-11-23
REDDEDXXID3298,CUSTIDXX-85931,83X0CX86,74,2021-05-07
REDDEDXXID3299,CUSTIDXX-11792,4C651UNX,83,2019-12-25
REDDEDXXID3300,CUSTIDXX-77914,N0N68D0P,15,2024-01-02
REDDEDXXID3301,CUSTIDXX-65917,X5273XDU,47,2018-04-18
REDDEDXXID3302,CUSTIDXX-11668,XPX53250,103,2022-03-18
REDDEDXXID3303,CUSTIDXX-57337,X73X7X5U,123,2023-08-25
REDDEDXXID3304,CUSTIDXX-75630,7XN3U237,9,2022-01-16
REDDEDXXID3305,CUSTIDXX-63109,094XXX7X,81,2020-10-16
REDDEDXXID3306,CUSTIDXX-40966,2CP56687,113,2021-09-21
REDDEDXXID3307,CUSTIDXX-28055,0IX9623D,99,2018-11-12
REDDEDXXID3308,CUSTIDXX-55734,27D8XD6I,65,2021-04-14
REDDEDXXID3309,CUSTIDXX-56787,8D461CDC,124,2024-01-26
REDDEDXXID3310,CUSTIDXX-41893,DXCUI94X,164,2018-05-12
REDDEDXXID3311,CUSTIDXX-12823,N5713PC2,173,2018-10-27
REDDEDXXID3312,CUSTIDXX-65840,X15NX367,147,2020-06-02
REDDEDXXID3313,CUSTIDXX-54375,2U043799,142,2019-03-11
REDDEDXXID3314,CUSTIDXX-92517,796PC6U7,179,2019-09-14
REDDEDXXID3315,CUSTIDXX-66002,32086610,27,2020-07-22
REDDEDXXID3316,CUSTIDXX-74364,XXN27753,99,2018-10-21
REDDEDXXID3317,CUSTIDXX-15931,650U36IP,152,2019-02-02
REDDEDXXID3318,CUSTIDXX-34077,8X462XC2,81,2020-02-19
REDDEDXXID3319,CUSTIDXX-86530,58047I3N,11,2018-06-09
REDDEDXXID3320,CUSTIDXX-99440,07X27NN3,107,2023-05-01
REDDEDXXID3321,CUSTIDXX-35994,1C91C64U,121,2019-08-18
REDDEDXXID3322,CUSTIDXX-35620,8DDXX855,115,2024-01-31
REDDEDXXID3323,CUSTIDXX-53900,UI2D35XU,194,2021-08-12
REDDEDXXID3324,CUSTIDXX-61053,6NCDD2X7,73,2022-08-03
REDDEDXXID3325,CUSTIDXX-50313,UIC2U2XX,193,2020-02-21
REDDEDXXID3326,CUSTIDXX-56222,74NDX5IN,64,2023-07-30
REDDEDXXID3327,CUSTIDXX-60328,UPC9XX60,7,2018-05-10
REDDEDXXID3328,CUSTIDXX-33649,3XNCX929,113,2020-11-15
REDDEDXXID3329,CUSTIDXX-82006,6P2P11P5,161,2020-03-24
REDDEDXXID3330,CUSTIDXX-43181,D9439X9I,77,2020-02-25
REDDEDXXID3331,CUSTIDXX-10423,76X9DC26,92,2023-06-11
REDDEDXXID3332,CUSTIDXX-86209,U6XC7XCC,136,2020-06-04
REDDEDXXID3333,CUSTIDXX-95630,D6PPX096,34,2018-08-30
REDDEDXXID3334,CUSTIDXX-88628,6I9781UU,149,2023-02-22
REDDEDXXID3335,CUSTIDXX-14556,3753X413,122,2022-12-28
REDDEDXXID3336,CUSTIDXX-85884,I9NI5UNU,188,2021-08-05
REDDEDXXID3337,CUSTIDXX-39987,D7N909X8,61,2019-03-17
REDDEDXXID3338,CUSTIDXX-11842,808P46UP,52,2020-05-12
REDDEDXXID3339,CUSTIDXX-13993,46CX008P,88,2018-11-20
REDDEDXXID3340,CUSTIDXX-72077,XIND6PPX,153,2023-05-25
REDDEDXXID3341,CUSTIDXX-352,9ND7U4U4,186,2022-06-23
REDDEDXXID3342,CUSTIDXX-204,81474I0P,125,2018-04-10
REDDEDXXID3343,CUSTIDXX-7476,DC21U35P,185,2022-04-27
REDDEDXXID3344,CUSTIDXX-12037,49409UX2,106,2023-09-03
REDDEDXXID3345,CUSTIDXX-27959,IX00DC99,195,2020-10-29
REDDEDXXID3346,CUSTIDXX-10127,X14N82NI,162,2021-12-25
REDDEDXXID3347,CUSTIDXX-7001,D7C26IP4,80,2021-05-31
REDDEDXXID3348,CUSTIDXX-25872,41P18002,111,2020-02-05
REDDEDXXID3349,CUSTIDXX-86191,XI83X979,186,2018-04-10
REDDEDXXID3350,CUSTIDXX-9828,P7X5ND85,115,2023-02-14
REDDEDXXID3351,CUSTIDXX-54753,5U7XC54D,133,2023-09-11
REDDEDXXID3352,CUSTIDXX-2010,XUNUX165,118,2024-03-01
REDDEDXXID3353,CUSTIDXX-49336,XXC9UN4X,99,2022-07-09
REDDEDXXID3354,CUSTIDXX-96262,U70X8XDU,157,2023-12-04
REDDEDXXID3355,CUSTIDXX-69904,0DD42623,93,2023-07-30
REDDEDXXID3356,CUSTIDXX-38774,X2N22XP3,72,2024-01-28
REDDEDXXID3357,CUSTIDXX-96516,2X3I2787,71,2023-11-27
REDDEDXXID3358,CUSTIDXX-57525,0I1PX2XD,141,2021-09-15
REDDEDXXID3359,CUSTIDXX-99014,XXX8XXDX,192,2020-08-09
REDDEDXXID3360,CUSTIDXX-16375,0CPXX72U,132,2022-08-12
REDDEDXXID3361,CUSTIDXX-73822,DX72PP19,47,2021-12-07
REDDEDXXID3362,CUSTIDXX-28005,CDNC87U3,40,2020-11-08
REDDEDXXID3363,CUSTIDXX-78828,9IUD06ND,91,2021-11-27
REDDEDXXID3364,CUSTIDXX-54121,N9PX9615,171,2020-04-29
REDDEDXXID3365,CUSTIDXX-42602,8X7UCU4X,106,2018-11-01
REDDEDXXID3366,CUSTIDXX-19632,2197NN1X,93,2022-05-26
REDDEDXXID3367,CUSTIDXX-58458,2N67D6NX,77,2020-08-09
REDDEDXXID3368,CUSTIDXX-81519,IP1C38X6,29,2022-12-25
REDDEDXXID3369,CUSTIDXX-78952,43U55X2N,195,2020-07-05
REDDEDXXID3370,CUSTIDXX-69454,1D0PN486,195,2019-04-03
REDDEDXXID3371,CUSTIDXX-67983,C0I58X11,91,2018-12-03
REDDEDXXID3372,CUSTIDXX-36399,2PP5N6X0,102,2019-05-25
REDDEDXXID3373,CUSTIDXX-76504,D8C24551,20,2023-09-27
REDDEDXXID3374,CUSTIDXX-83066,XXD1DDD0,114,2019-01-08
REDDEDXXID3375,CUSTIDXX-37980,32X2X7I1,166,2021-02-27
REDDEDXXID3376,CUSTIDXX-63115,D94XN02C,68,2019-02-18
REDDEDXXID3377,CUSTIDXX-86029,D9IU5CX8,177,2018-08-24
REDDEDXXID3378,CUSTIDXX-12354,2NXC2792,74,2024-03-22
REDDEDXXID3379,CUSTIDXX-14099,U29X9X24,149,2021-03-28
REDDEDXXID3380,CUSTIDXX-96318,874X61I9,98,2022-04-24
REDDEDXXID3381,CUSTIDXX-56048,75XP8D6C,171,2023-05-26
REDDEDXXID3382,CUSTIDXX-43079,2PC3U1I5,146,2019-01-14
REDDEDXXID3383,CUSTIDXX-96377,PDNXD364,153,2020-09-07
REDDEDXXID3384,CUSTIDXX-91183,331PDN0D,118,2019-10-11
REDDEDXXID3385,CUSTIDXX-52453,X86NN6XU,115,2023-04-12
REDDEDXXID3386,CUSTIDXX-65632,759N1C44,131,2022-07-25
REDDEDXXID3387,CUSTIDXX-68156,7CUN946I,8,2018-12-09
REDDEDXXID3388,CUSTIDXX-99948,1DC3U592,67,2022-08-22
REDDEDXXID3389,CUSTIDXX-10342,08X8N7U9,107,2022-04-29
REDDEDXXID3390,CUSTIDXX-51533,DIX6D9U8,133,2019-06-11
REDDEDXXID3391,CUSTIDXX-7908,2C89C99C,90,2020-10-03
REDDEDXXID3392,CUSTIDXX-58062,746X7X63,42,2023-04-18
REDDEDXXID3393,CUSTIDXX-84057,C7UXC05X,137,2020-02-05
REDDEDXXID3394,CUSTIDXX-43470,4N061DD6,122,2021-11-10
REDDEDXXID3395,CUSTIDXX-35998,7CN57NX9,9,2019-08-07
REDDEDXXID3396,CUSTIDXX-50363,53PN9NX2,54,2021-05-07
REDDEDXXID3397,CUSTIDXX-57601,XDXN0PI8,106,2023-03-30
REDDEDXXID3398,CUSTIDXX-72305,XCXXU2U0,78,2018-05-31
REDDEDXXID3399,CUSTIDXX-37876,I7571CIU,50,2020-03-01
REDDEDXXID3400,CUSTIDXX-11505,2X07X5D0,77,2021-04-27
REDDEDXXID3401,CUSTIDXX-37420,CIP839U2,199,2022-03-20
REDDEDXXID3402,CUSTIDXX-34465,N7X128U4,84,2023-04-11
REDDEDXXID3403,CUSTIDXX-202,28057602,123,2020-09-02
REDDEDXXID3404,CUSTIDXX-7760,N4810X0D,184,2021-06-03
REDDEDXXID3405,CUSTIDXX-71623,48P966I0,7,2019-09-05
REDDEDXXID3406,CUSTIDXX-47321,0N12XC66,139,2021-03-07
REDDEDXXID3407,CUSTIDXX-36262,C6PIC962,93,2024-01-29
REDDEDXXID3408,CUSTIDXX-72891,XXDX9X41,40,2023-11-02
REDDEDXXID3409,CUSTIDXX-60225,C61C0PX9,134,2022-09-30
REDDEDXXID3410,CUSTIDXX-72329,I6NUIXU4,87,2022-12-19
REDDEDXXID3411,CUSTIDXX-68028,68CPX3D8,60,2020-01-12
REDDEDXXID3412,CUSTIDXX-35496,7I617I36,31,2023-05-27
REDDEDXXID3413,CUSTIDXX-63755,X4IU81X3,107,2021-06-04
REDDEDXXID3414,CUSTIDXX-91080,D9C4U427,148,2021-07-18
REDDEDXXID3415,CUSTIDXX-24120,8X34176N,196,2018-07-17
REDDEDXXID3416,CUSTIDXX-87689,DIDX9U61,18,2023-11-15
REDDEDXXID3417,CUSTIDXX-98334,CDX35392,141,2022-12-15
REDDEDXXID3418,CUSTIDXX-57716,NC1ID65I,173,2020-12-20
REDDEDXXID3419,CUSTIDXX-10151,D3C47600,26,2019-12-08
REDDEDXXID3420,CUSTIDXX-7245,1I68N0XN,95,2022-04-23
REDDEDXXID3421,CUSTIDXX-23776,13707971,96,2021-08-10
REDDEDXXID3422,CUSTIDXX-67630,915468N7,97,2023-01-17
REDDEDXXID3423,CUSTIDXX-51706,XN1N52ND,21,2019-01-22
REDDEDXXID3424,CUSTIDXX-42323,00253P94,52,2023-05-07
REDDEDXXID3425,CUSTIDXX-83984,8820DU11,76,2019-04-17
REDDEDXXID3426,CUSTIDXX-90993,47NCXPX6,6,2020-04-10
REDDEDXXID3427,CUSTIDXX-46339,2NX065CX,75,2018-08-27
REDDEDXXID3428,CUSTIDXX-51653,13UX3ICX,86,2023-11-22
REDDEDXXID3429,CUSTIDXX-81508,P6XCNPXP,88,2019-08-28
REDDEDXXID3430,CUSTIDXX-25481,7XIXX29I,164,2022-07-10
REDDEDXXID3431,CUSTIDXX-79317,P5DX7XXD,124,2022-12-04
REDDEDXXID3432,CUSTIDXX-31903,69415UUC,50,2020-06-27
REDDEDXXID3433,CUSTIDXX-68865,CX6P218C,177,2023-03-20
REDDEDXXID3434,CUSTIDXX-69369,D9NXI6X8,156,2020-12-08
REDDEDXXID3435,CUSTIDXX-2638,X0C2X19N,179,2024-02-10
REDDEDXXID3436,CUSTIDXX-95944,42X35451,86,2020-08-12
REDDEDXXID3437,CUSTIDXX-55513,77IC7I4U,131,2018-10-06
REDDEDXXID3438,CUSTIDXX-82013,DPI7C9N4,198,2021-08-19
REDDEDXXID3439,CUSTIDXX-82077,XUX83618,194,2018-12-23
REDDEDXXID3440,CUSTIDXX-91095,9748UI79,189,2020-02-17
REDDEDXXID3441,CUSTIDXX-13417,I9IIXCUC,121,2021-08-11
REDDEDXXID3442,CUSTIDXX-3390,N3460UUU,161,2021-06-06
REDDEDXXID3443,CUSTIDXX-9129,D3XX2670,40,2022-10-07
REDDEDXXID3444,CUSTIDXX-69594,X7IN1611,44,2022-05-29
REDDEDXXID3445,CUSTIDXX-77283,914PXIN2,11,2023-09-11
REDDEDXXID3446,CUSTIDXX-3127,D0DD9P24,198,2024-02-27
REDDEDXXID3447,CUSTIDXX-58497,D4867CIU,54,2018-09-03
REDDEDXXID3448,CUSTIDXX-3341,I1NIXDI0,192,2021-07-22
REDDEDXXID3449,CUSTIDXX-70193,62U3X8D9,27,2020-01-25
REDDEDXXID3450,CUSTIDXX-44991,C07I5IN3,68,2023-09-14
REDDEDXXID3451,CUSTIDXX-47167,203IX36D,44,2021-04-22
REDDEDXXID3452,CUSTIDXX-11843,886X1ICC,154,2021-09-27
REDDEDXXID3453,CUSTIDXX-34001,227U402P,134,2023-07-02
REDDEDXXID3454,CUSTIDXX-15890,3UI7D6X4,17,2019-04-01
REDDEDXXID3455,CUSTIDXX-32788,D4CUUX09,82,2020-02-22
REDDEDXXID3456,CUSTIDXX-2510,9I5N1XUU,93,2020-09-05
REDDEDXXID3457,CUSTIDXX-4186,72PCU101,56,2023-01-18
REDDEDXXID3458,CUSTIDXX-59679,32PI12NI,82,2018-03-29
REDDEDXXID3459,CUSTIDXX-22595,0D33PP6C,143,2019-10-03
REDDEDXXID3460,CUSTIDXX-23814,C90N29XP,99,2020-09-13
REDDEDXXID3461,CUSTIDXX-16556,4ND151N3,174,2024-03-02
REDDEDXXID3462,CUSTIDXX-41579,N627NXI8,155,2019-07-27
REDDEDXXID3463,CUSTIDXX-80828,P2473C51,71,2023-11-25
REDDEDXXID3464,CUSTIDXX-62118,3DNXX5C0,29,2022-05-29
REDDEDXXID3465,CUSTIDXX-66751,PPX3PU1P,28,2020-10-24
REDDEDXXID3466,CUSTIDXX-40522,0924PPPN,177,2018-11-16
REDDEDXXID3467,CUSTIDXX-20881,X0N2X9XI,147,2018-08-18
REDDEDXXID3468,CUSTIDXX-96066,8PDI7DUU,131,2023-06-19
REDDEDXXID3469,CUSTIDXX-81248,073N0NXN,181,2020-01-09
REDDEDXXID3470,CUSTIDXX-21195,5NP4PPI5,23,2019-11-30
REDDEDXXID3471,CUSTIDXX-55542,N7IN0P59,141,2019-11-02
REDDEDXXID3472,CUSTIDXX-21339,6D0IP973,89,2018-06-25
REDDEDXXID3473,CUSTIDXX-8203,7CD111PU,193,2022-08-16
REDDEDXXID3474,CUSTIDXX-70129,67IC5X5C,12,2023-12-27
REDDEDXXID3475,CUSTIDXX-91298,58DX2X38,122,2023-02-04
REDDEDXXID3476,CUSTIDXX-79604,PU1N8919,98,2021-02-23
REDDEDXXID3477,CUSTIDXX-27860,44N4C00U,57,2019-06-02
REDDEDXXID3478,CUSTIDXX-76645,53D8C1X1,184,2018-12-29
REDDEDXXID3479,CUSTIDXX-62882,CXX0II0D,168,2020-12-15
REDDEDXXID3480,CUSTIDXX-10416,739C3X2P,52,2019-05-25
REDDEDXXID3481,CUSTIDXX-21563,5PDD425C,130,2022-08-23
REDDEDXXID3482,CUSTIDXX-19184,58X52PX8,155,2023-01-20
REDDEDXXID3483,CUSTIDXX-14406,X74DX696,101,2022-06-26
REDDEDXXID3484,CUSTIDXX-82226,P2XXC229,170,2019-11-09
REDDEDXXID3485,CUSTIDXX-50760,P5N3IU4C,182,2022-02-07
REDDEDXXID3486,CUSTIDXX-39575,U2X7895I,55,2022-08-18
REDDEDXXID3487,CUSTIDXX-59843,N1P7IXCX,138,2024-03-06
REDDEDXXID3488,CUSTIDXX-86974,X50730CC,125,2019-01-20
REDDEDXXID3489,CUSTIDXX-42872,D8040P4P,8,2021-11-08
REDDEDXXID3490,CUSTIDXX-37729,69U4I4N6,178,2018-09-08
REDDEDXXID3491,CUSTIDXX-6456,0N63PP23,66,2020-08-03
REDDEDXXID3492,CUSTIDXX-66352,XD935I21,190,2023-02-27
REDDEDXXID3493,CUSTIDXX-3293,U5474693,152,2021-08-10
REDDEDXXID3494,CUSTIDXX-70706,XI3NCDN4,15,2022-04-05
REDDEDXXID3495,CUSTIDXX-88968,PDIU37XD,85,2018-11-23
REDDEDXXID3496,CUSTIDXX-10590,0UI55351,173,2021-03-24
REDDEDXXID3497,CUSTIDXX-48579,U43D6616,97,2022-06-14
REDDEDXXID3498,CUSTIDXX-78629,7U040CPI,119,2023-11-28
REDDEDXXID3499,CUSTIDXX-49984,NXD3X057,25,2020-03-02
REDDEDXXID3500,CUSTIDXX-94245,955NX1DP,67,2022-03-08
REDDEDXXID3501,CUSTIDXX-41973,N53PPNC9,15,2020-12-30
REDDEDXXID3502,CUSTIDXX-77062,98I5I736,49,2021-02-22
REDDEDXXID3503,CUSTIDXX-87353,79N985I9,126,2020-01-10
REDDEDXXID3504,CUSTIDXX-65907,X1I97136,163,2021-03-31
REDDEDXXID3505,CUSTIDXX-47532,U8X7NN19,48,2021-11-25
REDDEDXXID3506,CUSTIDXX-78883,1P15X2X5,89,2022-12-17
REDDEDXXID3507,CUSTIDXX-65773,3ND1PI95,53,2020-03-06
REDDEDXXID3508,CUSTIDXX-19780,D1P7U963,45,2023-01-15
REDDEDXXID3509,CUSTIDXX-7353,DXUN7431,102,2021-05-19
REDDEDXXID3510,CUSTIDXX-52902,9942015C,11,2019-05-20
REDDEDXXID3511,CUSTIDXX-93506,6CU87N05,71,2019-12-23
REDDEDXXID3512,CUSTIDXX-1005,84I5XU91,20,2021-05-17
REDDEDXXID3513,CUSTIDXX-74449,X6X2NC15,166,2023-02-14
REDDEDXXID3514,CUSTIDXX-32236,354682CX,148,2019-09-15
REDDEDXXID3515,CUSTIDXX-66439,37N724C0,47,2019-08-19
REDDEDXXID3516,CUSTIDXX-79331,51PX2NU5,47,2022-03-20
REDDEDXXID3517,CUSTIDXX-71984,1PC20X8X,107,2019-08-06
REDDEDXXID3518,CUSTIDXX-4798,XU5P6UX4,116,2022-07-02
REDDEDXXID3519,CUSTIDXX-29640,UD3C177D,51,2022-05-23
REDDEDXXID3520,CUSTIDXX-74550,633DDID7,128,2018-08-11
REDDEDXXID3521,CUSTIDXX-49154,8973X47D,113,2021-04-16
REDDEDXXID3522,CUSTIDXX-59956,3X9XU075,41,2022-05-18
REDDEDXXID3523,CUSTIDXX-48481,2I2DN38X,132,2019-04-12
REDDEDXXID3524,CUSTIDXX-71762,8XCXI635,85,2019-01-22
REDDEDXXID3525,CUSTIDXX-81329,97DI14X2,153,2018-10-22
REDDEDXXID3526,CUSTIDXX-85739,4X0XX6X3,169,2021-02-13
REDDEDXXID3527,CUSTIDXX-81246,6X8381X9,161,2021-10-20
REDDEDXXID3528,CUSTIDXX-85879,0IN216I9,134,2019-08-29
REDDEDXXID3529,CUSTIDXX-52528,6PDDP4XX,89,2019-05-17
REDDEDXXID3530,CUSTIDXX-63528,1PUUU550,68,2020-12-30
REDDEDXXID3531,CUSTIDXX-4902,73UC76I0,11,2019-09-17
REDDEDXXID3532,CUSTIDXX-95214,4N284I5I,147,2018-07-01
REDDEDXXID3533,CUSTIDXX-66250,4998330X,14,2019-04-10
REDDEDXXID3534,CUSTIDXX-16143,9IXU3CD3,95,2022-04-20
REDDEDXXID3535,CUSTIDXX-39630,XI3NP7X5,159,2021-06-19
REDDEDXXID3536,CUSTIDXX-11295,93C095U5,185,2023-02-19
REDDEDXXID3537,CUSTIDXX-70534,0NC90232,29,2023-10-07
REDDEDXXID3538,CUSTIDXX-62100,87CC8P3U,12,2020-09-10
REDDEDXXID3539,CUSTIDXX-62440,NP667X64,80,2022-07-03
REDDEDXXID3540,CUSTIDXX-29934,0UD841PX,182,2018-10-15
REDDEDXXID3541,CUSTIDXX-62059,00C4CPX9,22,2020-05-03
REDDEDXXID3542,CUSTIDXX-72494,94368XP3,112,2021-06-20
REDDEDXXID3543,CUSTIDXX-31545,P3900I62,171,2021-03-28
REDDEDXXID3544,CUSTIDXX-6726,6C5U8IXP,195,2021-02-16
REDDEDXXID3545,CUSTIDXX-36390,U94NPDP8,5,2024-02-26
REDDEDXXID3546,CUSTIDXX-53660,PXX77X08,140,2023-10-30
REDDEDXXID3547,CUSTIDXX-88443,22C2P10C,161,2020-12-17
REDDEDXXID3548,CUSTIDXX-52319,80DPNC30,95,2023-06-09
REDDEDXXID3549,CUSTIDXX-2209,2XC38UCN,175,2023-08-10
REDDEDXXID3550,CUSTIDXX-50671,DXU3DU09,169,2023-02-11
REDDEDXXID3551,CUSTIDXX-1225,X8778D16,194,2019-09-22
REDDEDXXID3552,CUSTIDXX-37102,X379CXDI,30,2024-02-21
REDDEDXXID3553,CUSTIDXX-56653,79D4XD95,30,2020-03-19
REDDEDXXID3554,CUSTIDXX-66485,48XUPIXP,140,2022-05-24
REDDEDXXID3555,CUSTIDXX-57796,I59849XX,130,2020-06-27
REDDEDXXID3556,CUSTIDXX-40082,3I3UCX25,158,2021-04-29
REDDEDXXID3557,CUSTIDXX-83237,C1X7X4CP,119,2021-01-21
REDDEDXXID3558,CUSTIDXX-94955,P5C9UXPU,170,2020-09-13
REDDEDXXID3559,CUSTIDXX-4748,056558I1,73,2021-08-02
REDDEDXXID3560,CUSTIDXX-12117,UI44X3XX,42,2022-02-25
REDDEDXXID3561,CUSTIDXX-58579,XDP67955,141,2019-11-24
REDDEDXXID3562,CUSTIDXX-90555,DUC51D95,11,2020-07-23
REDDEDXXID3563,CUSTIDXX-37636,6PPI941P,183,2022-11-06
REDDEDXXID3564,CUSTIDXX-56734,4058DU5X,190,2022-03-04
REDDEDXXID3565,CUSTIDXX-6240,XX6377P0,182,2019-04-08
REDDEDXXID3566,CUSTIDXX-51699,X24CUNP1,7,2021-11-04
REDDEDXXID3567,CUSTIDXX-94306,UNN3C80I,189,2020-03-11
REDDEDXXID3568,CUSTIDXX-61212,15X191C6,161,2021-02-04
REDDEDXXID3569,CUSTIDXX-33440,X94CC8U0,174,2024-03-04
REDDEDXXID3570,CUSTIDXX-70557,XI80I8X4,5,2022-07-25
REDDEDXXID3571,CUSTIDXX-28522,UX28X59P,55,2018-04-22
REDDEDXXID3572,CUSTIDXX-43283,11548995,146,2023-07-10
REDDEDXXID3573,CUSTIDXX-46891,7X9U9199,150,2020-02-15
REDDEDXXID3574,CUSTIDXX-29369,33N4DINC,19,2019-09-30
REDDEDXXID3575,CUSTIDXX-7950,X498DC44,85,2020-09-09
REDDEDXXID3576,CUSTIDXX-84693,069NU653,87,2021-12-15
REDDEDXXID3577,CUSTIDXX-71202,D84I5687,195,2020-01-13
REDDEDXXID3578,CUSTIDXX-4789,71PI0N09,61,2022-02-09
REDDEDXXID3579,CUSTIDXX-78695,IP5DD72X,16,2022-10-01
REDDEDXXID3580,CUSTIDXX-21512,2600X1X3,79,2018-12-14
REDDEDXXID3581,CUSTIDXX-37594,9UUCD324,150,2019-11-11
REDDEDXXID3582,CUSTIDXX-18984,1N03IN4X,135,2022-12-13
REDDEDXXID3583,CUSTIDXX-56993,DN7I4XDI,159,2018-04-05
REDDEDXXID3584,CUSTIDXX-26161,7PICXPXU,104,2020-08-20
REDDEDXXID3585,CUSTIDXX-69060,XN47561N,158,2020-04-30
REDDEDXXID3586,CUSTIDXX-16024,1P0X7DI7,79,2021-01-20
REDDEDXXID3587,CUSTIDXX-20356,6D3NDP18,153,2022-10-16
REDDEDXXID3588,CUSTIDXX-90874,ID4IPDX3,157,2018-07-11
REDDEDXXID3589,CUSTIDXX-97968,DI1U8C2C,91,2021-08-04
REDDEDXXID3590,CUSTIDXX-35131,NX6P756X,148,2021-01-18
REDDEDXXID3591,CUSTIDXX-51174,C2U8N3XU,21,2019-12-16
REDDEDXXID3592,CUSTIDXX-69560,96IP73U0,141,2018-07-01
REDDEDXXID3593,CUSTIDXX-99006,99U9X669,153,2021-02-04
REDDEDXXID3594,CUSTIDXX-34899,15XD14D3,78,2019-08-20
REDDEDXXID3595,CUSTIDXX-37685,D7X89545,149,2024-02-16
REDDEDXXID3596,CUSTIDXX-45375,5X89XNUX,137,2019-04-01
